mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,team_rank
694973,Paul Skenes,2026,2002-05-29,R,Pittsburgh Pirates,31,31,168.0,192,47,73,143,19,0,0,0,0,0,10,11,3.91,1.13,689,2794,12,0.21,0.281,16.63,0.0,0.298,335.0,10.806451612903226,1.994047619047619,24.1,True,paul skenes,24.0,689.0,27.9,6.8,0.217,0.347,0.298,0.28,3.27,0.283,0.13,0.375,0.347,87.9,16.4,35.6,7.1,37.9,76.44052713,72.3,20.3,32.5,43.4,56.4,79.7,46.9,43.2,6.5,77.5,28.1,51.1,61.4,41.8,22.1,25.6,10.5,37.0,10.0,6.478484963419039,8.651707680546094,-4.6905595348082185,2794.0,1473.0,688.0,633.0,12.0,3.91,R,5.0,27.55853413298072,21.342570276450385,0.2782700803296983,0.4493975894614603,36.9,1.5,3.0,Slider,"4-Seam Fastball 41% (30% whiff), Sweeper 16% (27% whiff), Changeup 13% (37% whiff), Sinker 12% (13% whiff), Split-Finger 11% (18% whiff), Slider 8% (37% whiff)",96.9,96.9,96.7,5.071756593947607,22.0,0.0,0.0,0.0,0.0,,0.0,114.2,108.4,115.1,11.87197352478539,14.521739130434783,3,86,-3.715287517531557,-9.799999999999997,-1.2999999999999972,1.3,12.646268382875428,5.42,False,12.113333395376365,0.18174206551246735,12.295075460888834,27.0,1.0,332.0,7,16,Dpf,0.0,332.0,90.0,105.0,111.0,4.0,86.0,22.0,lock,,1.0
690997,Nolan McLean,2026,2001-07-24,R,New York Mets,30,30,172.66666666666666,189,69,61,137,17,0,0,0,0,0,11,10,3.18,1.19,722,2832,19,0.166,0.238,16.4,0.0,0.281,376.66666666666663,12.555555555555554,2.1814671814671813,24.9,True,nolan mclean,24.0,722.0,26.2,9.6,0.222,0.342,0.293,0.297,3.71,0.314,0.12,0.34,0.347,88.0,10.1,33.6,6.5,35.6,76.826177773,62.2,15.1,27.9,41.3,58.7,84.9,47.4,41.8,6.2,65.7,23.8,44.2,60.0,45.7,23.6,24.5,6.2,38.5,14.0,21.79341376540821,-6.260863870192723,-1.7703287268875816,2832.0,1826.0,830.0,176.0,19.0,3.18,R,5.0,23.73246619813236,22.610301750716115,0.3106243496912111,0.48657647729504794,37.6,2.8,3.0,Sinker,"Sinker 34% (13% whiff), 4-Seam Fastball 20% (28% whiff), Curveball 14% (38% whiff), Sweeper 11% (28% whiff), Cutter 10% (25% whiff), Changeup 6% (28% whiff)",96.0,96.0,95.0,5.649163641719491,10.0,0.0,0.0,0.0,0.0,,0.0,107.7,96.6,107.2,10.732795896799965,12.555555555555554,1,38,0.0,,,31.5,12.64311669902369,5.76,False,11.587099609526666,0.13160632330213168,11.718705932828797,26.0,1.0,305.0,13,23,Dpf,0.0,305.0,63.0,78.0,104.0,5.0,101.0,34.0,clear keep,,2.0
677952,Braxton Ashcraft,2026,1999-10-05,R,Pittsburgh Pirates,28,28,165.33333333333334,173,35,67,145,22,1,0,0,0,0,14,6,3.65,1.09,667,2413,13,0.207,0.256,14.59,0.0,0.287,333.33333333333337,11.904761904761907,2.0161290322580645,26.7,True,braxton ashcraft,26.0,667.0,25.9,5.2,0.232,0.369,0.292,0.287,3.45,0.281,0.137,0.366,0.358,89.7,11.0,32.1,6.2,41.6,79.124396652,66.1,13.9,37.0,47.9,52.1,86.1,51.6,43.1,7.3,68.2,25.6,52.0,68.4,46.5,25.4,21.5,6.6,36.1,15.0,2.3416228310675544,12.581349163743614,-0.3651809586870393,2413.0,1139.0,1174.0,100.0,13.0,3.65,R,4.0,26.285266456487918,23.783072101115685,0.2866018808710475,0.6103448285879005,38.7,2.7,2.0,Sinker,"4-Seam Fastball 31% (17% whiff), Curveball 26% (39% whiff), Slider 22% (30% whiff), Sinker 16% (18% whiff)",97.3,97.3,97.1,2.6936593476451307,26.0,17.0,1.0,17.0,0.0,,17.0,108.3,121.9,111.0,11.285888436080059,11.904761904761907,1,36,0.0,,,46.4,11.048110400781802,5.9,False,11.144501609787214,0.018800903328875986,11.16330251311609,23.0,1.0,257.0,28,32,Dpf,0.0,257.0,15.0,30.0,91.0,11.0,134.0,72.0,marginal,,3.0
624133,Ranger Suarez,2026,1995-08-26,L,Boston Red Sox,27,27,143.33333333333334,135,45,52,127,9,0,0,0,0,0,8,4,3.27,1.2,593,2298,9,0.152,0.22,16.03,0.0,0.298,262.33333333333337,9.71604938271605,1.8302325581395351,30.8,True,ranger suarez,30.0,593.0,22.8,7.6,0.247,0.355,0.288,0.298,3.73,0.313,0.108,0.33,0.346,86.8,13.1,37.4,5.4,33.5,75.24976635,62.4,13.1,31.5,35.8,64.2,86.9,44.1,44.6,6.1,73.8,22.0,45.1,66.1,42.9,22.9,27.3,6.9,37.9,19.0,16.268025984903055,3.928354347538279,-0.8870268672745057,2298.0,1507.0,504.0,287.0,9.0,3.27,L,5.0,20.27463313084574,19.279664567507,0.29708280919348634,0.786687630572916,38.5,1.8,4.0,4-Seam Fastball,"Sinker 24% (13% whiff), 4-Seam Fastball 23% (16% whiff), Cutter 19% (14% whiff), Curveball 17% (38% whiff), Changeup 13% (26% whiff)",91.5,91.5,90.3,4.312642587475477,57.0,7.0,1.0,72.0,0.0,Left groin strain,37.6,96.1,112.7,98.0,9.404558125364897,19.166666666666668,6,143,-9.450617283950617,-2.4000000000000057,0.20000000000000284,0.2,10.688902656707905,5.31,False,10.120646747209573,-0.2381447754990953,9.882501971710479,23.0,1.0,227.0,47,82,Dpf,0.0,227.0,-15.0,0.0,83.0,18.0,151.0,88.0,let go,,4.0
605400,Aaron Nola,2026,1993-06-04,R,Philadelphia Phillies,31,31,168.33333333333334,169,58,84,169,34,0,0,0,0,0,7,10,4.49,1.35,714,2837,12,0.155,0.273,16.85,0.0,0.301,301.33333333333337,9.720430107526884,1.7900990099009901,33.1,True,aaron nola,33.0,714.0,23.7,8.1,0.241,0.411,0.342,0.312,4.12,0.303,0.17,0.419,0.375,88.5,13.3,34.4,9.1,40.2,76.8712845,62.6,15.4,33.5,44.5,55.5,84.6,43.7,42.7,6.0,70.2,27.3,46.2,63.7,41.2,27.4,24.5,6.8,41.6,-16.0,-31.18714071033448,10.838458243393696,3.866254405602723,2837.0,1410.0,963.0,464.0,12.0,4.49,R,4.0,25.789023153831707,18.905538765329613,0.3157713998621783,-0.6565961751430204,41.4,1.2,2.0,Curveball,"Curveball 33% (41% whiff), 4-Seam Fastball 24% (14% whiff), Sinker 18% (13% whiff), Changeup 16% (26% whiff), Cutter 8% (26% whiff)",92.3,92.3,91.6,3.1855210225289654,40.0,0.0,0.0,93.0,0.0,,55.8,96.1,108.5,97.4,9.321229279790623,14.5625,6,177,-4.842069892473116,-1.4000000000000057,0.3999999999999915,0.0,9.978609982445986,5.43,False,9.771675002937103,-0.3822850343538109,9.389389968583291,23.0,1.0,216.0,61,106,Dpf,0.0,216.0,-26.0,-11.0,80.0,21.0,161.0,94.0,let go,,5.0
656550,Grant Holmes,2026,1996-03-22,R,Atlanta Braves,30,29,147.66666666666666,114,59,57,133,21,0,0,0,0,0,10,5,3.47,1.3,625,2328,10,0.088,0.273,15.77,0.0,0.262,244.66666666666663,8.436781609195402,1.656884875846501,30.3,True,grant holmes,30.0,625.0,18.2,9.4,0.26,0.442,0.313,0.339,4.96,0.333,0.182,0.339,0.375,91.3,12.4,34.5,8.9,44.5,81.911322342,68.9,13.5,32.1,51.7,48.3,86.5,45.2,40.7,6.7,81.9,27.3,48.8,59.0,43.4,26.7,24.9,4.9,42.8,4.0,-3.808281973497884,6.768564479465617,1.2860379043651644,2328.0,1135.0,1028.0,165.0,10.0,3.47,R,3.0,26.71028969694131,15.007492493261783,0.335473526441717,0.3444555431900767,39.3,1.3,3.0,Changeup,"Slider 37% (39% whiff), 4-Seam Fastball 29% (17% whiff), Sinker 12% (15% whiff), Cutter 8% (16% whiff), Curveball 8% (37% whiff), Changeup 7% (23% whiff)",94.2,94.2,93.0,3.638433180592903,66.0,0.0,0.0,63.0,0.0,,37.8,97.9,95.3,97.1,9.278087722113677,10.619047619047619,2,57,-2.182266009852217,-7.3999999999999915,-0.29999999999999716,0.1,9.49275659650071,5.09,False,9.53935617438116,-0.2068099366176354,9.332546237763525,22.0,1.0,205.0,73,109,Dpf,0.0,205.0,-37.0,-22.0,78.0,25.0,169.0,102.0,let go,,6.0
641816,Tyler Mahle,2026,1994-09-29,R,multi,26,26,144.0,133,44,61,132,18,0,0,0,0,0,7,10,3.81,1.22,592,2311,10,0.15,0.231,16.05,0.0,0.292,256.0,9.846153846153847,1.7777777777777777,31.8,True,tyler mahle,31.0,592.0,22.5,7.4,0.244,0.386,0.306,0.304,3.9,0.304,0.141,0.361,0.356,89.6,12.7,32.0,6.3,37.4,79.996198276,65.0,15.4,29.2,38.2,61.8,84.6,46.8,47.7,5.4,74.2,23.1,46.0,58.4,44.2,26.7,22.6,6.6,38.6,6.0,8.785698769439966,-5.780248531617188,3.1494604525431686,2311.0,1488.0,144.0,679.0,10.0,3.81,R,3.0,22.87600806320158,22.270766121992878,0.3107469758921492,0.13860886677980294,26.8,0.8,2.0,4-Seam Fastball,"4-Seam Fastball 48% (23% whiff), Split-Finger 28% (27% whiff), Cutter 16% (15% whiff), Slider 6% (26% whiff)",92.8,92.8,91.9,4.542115291012261,63.0,26.0,1.0,293.0,0.0,,134.89999999999998,100.7,113.4,102.4,10.045061826808736,11.0,4,106,-1.1538461538461533,1.2000000000000028,0.7999999999999972,0.6,9.778034186953171,5.54,False,10.017464992449012,-0.3008144532620151,9.716650539186997,21.0,1.0,204.0,75,92,Dpf,0.0,204.0,-38.0,-23.0,77.0,27.0,169.0,102.0,let go,,7.0
693821,Bryce Elder,2026,1999-05-19,R,Atlanta Braves,26,26,149.0,121,49,68,140,24,0,0,0,0,0,8,8,4.11,1.27,633,2245,15,0.114,0.216,15.07,0.0,0.269,262.0,10.076923076923077,1.7583892617449663,27.1,True,bryce elder,27.0,633.0,19.1,7.7,0.252,0.401,0.313,0.313,4.15,0.314,0.148,0.352,0.352,90.0,13.2,33.1,6.8,39.9,79.952595759,66.9,12.3,27.6,42.0,58.0,87.7,47.6,42.4,6.7,75.5,21.6,46.3,60.2,44.2,26.4,23.5,5.9,40.7,2.0,7.704860399177687,-6.959729024623431,1.3418729283989541,2245.0,1467.0,502.0,276.0,15.0,4.11,R,5.0,20.676900006615497,21.582299995188496,0.314592999986035,0.07149999984250005,30.9,1.0,3.0,Sinker,"Sinker 28% (12% whiff), Slider 22% (30% whiff), 4-Seam Fastball 22% (17% whiff), Cutter 15% (20% whiff), Changeup 12% (31% whiff)",92.4,92.4,91.0,3.6642316265140313,58.0,18.0,1.0,18.0,0.0,,18.0,95.2,98.8,95.2,9.005212586122221,10.076923076923077,4,104,0.0,4.299999999999997,-0.3999999999999915,0.4,9.136246563931945,5.73,False,9.257747822613869,-0.00626696777629207,9.251480854837578,20.0,1.0,185.0,92,118,Dpf,0.0,185.0,-57.0,-42.0,72.0,33.0,181.0,103.0,let go,,8.0
607259,Nick Martinez,2026,1990-08-05,R,Tampa Bay Rays,29,29,171.33333333333334,101,24,56,159,21,1,0,0,0,0,15,4,2.94,1.07,682,2380,15,0.113,0.173,13.89,0.0,0.26,286.33333333333337,9.873563218390807,1.671206225680934,35.9,True,nick martinez,35.0,682.0,14.8,3.5,0.265,0.415,0.29,0.309,4.04,0.295,0.149,0.323,0.346,86.9,17.8,34.7,6.7,32.7,75.565115164,67.7,10.3,31.9,33.9,66.1,89.7,52.9,45.9,7.4,82.9,17.3,50.8,65.1,36.8,29.1,24.5,9.6,42.6,20.0,18.911498597709368,-6.0010936624841955,6.9909660813089465,2380.0,1564.0,191.0,623.0,15.0,2.94,R,4.0,17.33014145677849,16.389989113427685,0.30329597389642665,1.278890097153906,31.8,2.0,3.0,Cutter,"Sinker 31% (9% whiff), Changeup 26% (32% whiff), Cutter 22% (14% whiff), 4-Seam Fastball 13% (14% whiff)",92.7,92.7,92.4,3.8667389475902856,43.0,0.0,0.0,0.0,0.0,,0.0,91.4,121.6,94.3,8.880561208054218,16.53333333333333,4,90,-6.659770114942525,-1.0999999999999943,0.10000000000000853,0.0,8.492996026674602,5.91,False,8.91905201325224,-0.6477601320899861,8.271291881162254,21.0,1.0,174.0,105,184,Dpf,0.0,174.0,-68.0,-53.0,69.0,41.0,188.0,110.0,let go,,9.0
694297,Brandon Pfaadt,2026,1998-10-15,R,Arizona Diamondbacks,28,18,128.33333333333334,87,30,53,120,14,0,0,0,0,2,7,3,3.72,1.17,531,1927,8,0.107,0.215,15.02,0.0,0.27,194.33333333333334,10.796296296296298,1.5142857142857142,27.7,True,brandon pfaadt,27.0,531.0,16.4,5.6,0.248,0.393,0.298,0.303,3.87,0.298,0.145,0.327,0.333,88.6,13.0,31.9,7.4,35.0,78.337967734,68.9,12.4,31.9,39.8,60.2,87.6,48.2,43.0,7.6,72.1,21.5,49.7,66.3,45.3,23.3,22.5,8.8,43.4,13.0,11.030452782821422,2.6971964182959773,-0.8061110480915852,1927.0,1069.0,552.0,306.0,8.0,3.72,R,6.0,21.46926927726165,15.455455459026297,0.2995885885720405,0.7498498501510521,34.0,2.6,4.0,Cutter,"4-Seam Fastball 26% (14% whiff), Sinker 17% (10% whiff), Changeup 16% (23% whiff), Curveball 15% (34% whiff), Sweeper 14% (32% whiff), Cutter 12% (24% whiff)",93.2,93.2,93.1,2.9189342409492065,100.0,0.0,0.0,0.0,0.0,,0.0,93.1,110.5,94.6,8.923849236753485,10.796296296296298,4,101,0.0,0.7999999999999972,-0.3999999999999915,0.1,8.42830236327267,,False,8.910708528829096,-0.04386877443404382,8.866839754395052,16.0,1.0,142.0,139,150,Dpf,0.0,142.0,-100.0,-85.0,61.0,66.0,209.0,101.0,let go,,10.0
668678,Zac Gallen,2026,1995-08-03,R,Arizona Diamondbacks,21,20,104.33333333333333,64,35,71,128,19,0,0,0,0,0,3,9,6.12,1.56,469,1780,3,0.062,0.19,17.06,0.0,0.315,109.33333333333331,5.466666666666666,1.047923322683706,30.9,True,zac gallen,30.0,469.0,13.6,7.5,0.313,0.531,0.371,0.385,6.69,0.367,0.218,0.401,0.419,90.8,12.1,35.0,10.9,44.2,80.20618989,64.6,9.2,31.1,35.6,64.4,90.8,44.6,43.0,6.2,67.3,19.0,46.1,65.0,44.3,27.3,24.9,3.6,46.4,-19.0,-9.680216949978975,-14.136558203570754,4.357253035381902,1780.0,723.0,746.0,303.0,3.0,6.12,R,4.0,18.752436451260863,13.115572034044186,0.3836652541719693,-1.0329449149027758,28.1,1.5,1.0,Changeup,"4-Seam Fastball 36% (7% whiff), Slider 22% (28% whiff), Curveball 19% (24% whiff), Changeup 18% (26% whiff)",93.4,93.4,92.7,3.5220657296892015,171.0,59.0,1.0,88.0,0.0,,67.7,81.6,108.4,82.6,7.190777068265707,13.147058823529411,6,169,-7.680392156862745,-12.100000000000009,-0.09999999999999432,0.1,7.809272630288045,5.22,False,7.8415523231832704,-0.24441174327538714,7.597140579907883,16.0,1.0,122.0,164,210,Dpf,0.0,122.0,-120.0,-105.0,56.0,81.0,218.0,93.0,let go,,11.0
684007,Shota Imanaga,2026,1993-09-01,L,Chicago Cubs,30,30,168.33333333333334,164,37,71,149,34,0,0,0,0,0,11,10,3.8,1.1,683,2707,14,0.186,0.298,16.08,0.0,0.261,317.33333333333337,10.57777777777778,1.8851485148514853,32.8,True,shota imanaga,32.0,683.0,24.0,5.4,0.235,0.409,0.31,0.301,3.81,0.283,0.174,0.382,0.368,88.4,17.8,33.4,9.7,36.3,77.599344979,70.8,20.8,35.2,45.1,54.9,79.2,46.1,43.3,6.2,79.9,29.8,51.6,57.0,37.6,32.6,20.8,9.0,42.0,6.0,0.6365540230488514,-5.992362346544979,11.205766668582378,2707.0,1256.0,525.0,926.0,14.0,3.8,L,3.0,28.786014712151353,20.128286022173345,0.30384227140655196,0.07791797853662266,40.9,1.1,2.0,Split-Finger,"4-Seam Fastball 41% (21% whiff), Split-Finger 34% (41% whiff), Sweeper 15% (28% whiff), Sinker 6% (17% whiff)",91.6,91.6,90.1,3.8890295378308015,30.0,0.0,0.0,52.0,0.0,,31.2,105.3,110.2,106.6,10.646139851814711,12.666666666666668,3,84,-2.0888888888888886,7.200000000000003,0.7999999999999972,0.4,10.4193217349205,5.61,False,10.574807520524585,-0.3634841310249347,10.21132338949965,24.0,1.0,245.0,34,64,GK,0.0,245.0,3.0,18.0,88.0,12.0,143.0,75.0,marginal,,1.0
680732,Sean Burke,2026,1999-12-18,R,Chicago White Sox,31,26,167.0,178,61,63,140,18,0,0,0,0,0,10,7,3.4,1.2,695,2789,11,0.168,0.254,16.7,0.0,0.286,326.0,12.538461538461538,1.9520958083832336,26.5,True,sean burke,26.0,695.0,25.6,8.8,0.231,0.375,0.303,0.303,3.87,0.308,0.144,0.361,0.361,89.6,18.1,35.4,8.1,39.0,79.529217647,66.4,17.8,31.6,40.8,59.2,82.2,49.2,43.2,7.3,70.1,25.4,48.7,63.9,36.1,30.5,24.7,8.7,38.8,10.0,13.916344202006742,-3.2555499457332187,-0.32347683679548433,2789.0,1707.0,1031.0,51.0,11.0,3.4,R,4.0,25.602752290709724,19.78430173361722,0.3038369011924725,0.322833842799012,33.8,1.5,2.0,Cutter,"4-Seam Fastball 37% (27% whiff), Curveball 20% (27% whiff), Slider 17% (34% whiff), Sinker 14% (11% whiff), Cutter 10% (28% whiff)",94.8,94.8,94.7,4.531947652848345,27.0,0.0,0.0,0.0,0.0,,0.0,105.5,105.1,106.1,10.573431175470668,12.538461538461538,2,51,0.0,6.099999999999994,0.3999999999999915,1.2,10.368224185923394,,False,10.518965608821839,0.0313348388814599,10.550300447703298,22.0,1.0,232.0,44,50,GK,0.0,232.0,-10.0,5.0,85.0,16.0,148.0,86.0,let go,,2.0
608331,Max Fried,2026,1994-01-18,L,New York Yankees,19,19,106.0,100,31,31,73,4,0,0,0,0,0,5,4,2.63,0.98,407,1599,8,0.17,0.254,15.08,0.0,0.257,207.0,10.894736842105264,1.9528301886792452,32.4,True,max fried,32.0,407.0,24.6,7.6,0.197,0.269,0.243,0.245,2.5,0.265,0.072,0.278,0.279,85.9,10.3,29.9,2.2,29.6,74.736015556,64.4,17.0,30.0,41.0,59.0,83.0,46.7,42.8,7.3,72.4,25.4,46.1,56.5,48.2,25.9,18.2,7.7,33.6,21.0,10.794605329275303,6.7115703372095625,3.4737785856732324,1599.0,981.0,421.0,197.0,8.0,2.63,L,5.0,25.005922555661034,21.739407742827975,0.2497448746984916,1.1599088834857125,31.6,2.5,4.0,Cutter,"Cutter 22% (27% whiff), Sinker 22% (20% whiff), 4-Seam Fastball 18% (19% whiff), Curveball 13% (32% whiff), Changeup 12% (30% whiff)",94.9,94.9,93.2,4.584816053401643,93.0,79.0,2.0,93.0,0.0,,83.2,109.5,96.1,109.1,11.011373929496335,13.559523809523808,6,152,-2.6647869674185447,-0.20000000000000284,-1.0,0.2,11.422985286773503,5.58,False,11.181940120675376,-0.33841625991976687,10.84352386075561,21.0,1.0,228.0,46,38,GK,0.0,228.0,-14.0,1.0,84.0,18.0,156.0,88.0,let go,,3.0
813349,Connelly Early,2026,2002-04-03,L,Boston Red Sox,17,17,91.66666666666667,93,34,35,81,15,0,0,0,0,0,7,5,3.44,1.25,390,1528,7,0.151,0.237,16.67,0.0,0.277,177.66666666666669,10.450980392156865,1.9381818181818182,24.2,True,connelly early,24.0,390.0,23.8,8.7,0.234,0.408,0.319,0.32,4.36,0.318,0.174,0.371,0.373,90.6,12.7,33.1,10.6,40.9,80.91466121,64.8,14.8,31.4,39.7,60.3,85.2,46.5,40.1,7.5,75.7,23.7,46.9,61.0,44.1,30.3,19.7,5.9,42.5,0.0,2.7824765517253613,-2.1830811114538693,-0.6404187434564047,1528.0,840.0,409.0,279.0,7.0,3.44,L,4.0,23.175524489357493,20.10669331064919,0.32892307686759387,0.007892108044602705,43.1,2.9,3.0,Sweeper,"4-Seam Fastball 35% (24% whiff), Sinker 20% (13% whiff), Changeup 18% (23% whiff), Curveball 11% (22% whiff), Slider 8% (29% whiff), Sweeper 8% (43% whiff)",94.0,94.0,92.4,4.492408379208901,114.0,88.0,1.0,88.0,0.0,Left elbow inflammation,88.0,100.0,94.3,99.3,9.602673597449968,10.450980392156865,1,21,0.0,,,2.4,11.112843785038203,5.39,False,10.397295548710275,0.1754750977361755,10.57277064644645,19.0,1.0,201.0,77,48,GK,0.0,201.0,-41.0,-26.0,77.0,27.0,170.0,101.0,let go,,4.0
681517,Kyle Leahy,2026,1997-06-04,R,St. Louis Cardinals,29,29,138.0,129,41,56,144,15,0,0,0,0,0,10,5,3.65,1.34,587,2291,6,0.15,0.224,16.6,0.0,0.327,235.0,8.10344827586207,1.7028985507246377,29.1,True,kyle leahy,29.0,587.0,22.0,7.0,0.272,0.445,0.327,0.337,4.89,0.329,0.173,0.388,0.402,91.1,9.8,36.3,9.7,47.0,80.621636244,66.3,12.2,27.0,46.7,53.3,87.8,49.1,41.2,8.2,77.2,22.4,46.3,62.4,45.7,23.8,26.0,4.4,40.4,2.0,-1.450470581680066,5.117174893764185,-1.3151042909365103,2291.0,895.0,1061.0,334.0,6.0,3.65,R,6.0,22.25604395890483,19.428671332395574,0.3442907092260297,0.11598401678730846,32.3,1.9,2.0,Slider,"4-Seam Fastball 26% (17% whiff), Curveball 16% (27% whiff), Slider 16% (23% whiff), Changeup 14% (32% whiff), Sweeper 14% (26% whiff), Sinker 13% (12% whiff)",94.2,94.2,94.2,3.3089913277067087,73.0,0.0,0.0,0.0,0.0,,0.0,96.1,94.4,95.5,9.049743217489432,8.10344827586207,1,30,0.0,,,9.2,9.267939775076565,4.76,False,9.335848111664284,-0.13160632330213168,9.204241788362152,21.0,1.0,193.0,83,124,GK,0.0,193.0,-49.0,-34.0,74.0,30.0,180.0,103.0,let go,,5.0
687064,Brandon Young,2026,1998-08-19,R,Baltimore Orioles,27,27,151.66666666666666,127,58,61,148,22,0,0,0,0,0,9,5,3.62,1.36,650,2448,13,0.106,0.238,16.14,0.0,0.29,269.66666666666663,9.987654320987653,1.778021978021978,27.9,True,brandon young,27.0,650.0,19.5,8.9,0.251,0.4,0.326,0.319,4.33,0.323,0.149,0.366,0.356,89.2,14.2,34.0,6.8,39.4,78.497792168,66.8,14.0,33.9,40.6,59.4,86.0,46.7,41.5,7.5,72.8,23.8,49.3,66.0,43.1,25.7,23.1,8.1,42.3,-4.0,7.179794217759863,-5.66844011592716,-5.144149608111657,2448.0,1327.0,663.0,458.0,13.0,3.62,R,5.0,23.365800001571,16.567500008862503,0.321514999986425,-0.2020000019899999,39.9,1.0,1.0,4-Seam Fastball,"4-Seam Fastball 41% (20% whiff), Split-Finger 19% (27% whiff), Slider 15% (40% whiff), Sinker 13% (8% whiff), Curveball 12% (23% whiff)",94.4,94.4,93.8,3.383480958281355,54.0,0.0,0.0,37.0,0.0,,22.2,95.4,104.0,96.0,9.113493337398777,9.987654320987653,2,39,0.0,0.7000000000000028,0.6000000000000085,0.1,9.04988925618903,5.62,False,9.269876020925823,-0.05640270998662773,9.213473310939195,20.0,1.0,184.0,93,123,GK,0.0,184.0,-58.0,-43.0,72.0,35.0,184.0,105.0,let go,,6.0
641743,Anthony Kay,2026,1995-03-21,L,Chicago White Sox,31,29,149.0,121,53,73,149,20,0,0,0,0,0,9,9,4.41,1.36,669,2649,6,0.102,0.228,17.78,0.0,0.29,221.0,7.620689655172414,1.483221476510067,31.3,True,anthony kay,31.0,669.0,18.1,7.9,0.262,0.415,0.337,0.34,4.99,0.348,0.153,0.363,0.368,88.3,12.3,34.2,8.1,38.6,76.535762926,65.2,13.2,32.4,38.2,61.8,86.8,44.2,41.2,6.5,70.3,22.8,46.9,59.5,43.7,22.3,25.5,8.5,46.1,-11.0,-0.4659113486044987,-6.456050261618967,-3.8142420692338943,2649.0,1496.0,779.0,374.0,6.0,4.41,L,5.0,23.73946054022301,14.61828171947084,0.3419860139401437,-0.4505494516450583,33.3,0.3,1.0,Sinker,"Sweeper 23% (33% whiff), 4-Seam Fastball 22% (20% whiff), Sinker 17% (17% whiff), Cutter 17% (18% whiff), Changeup 14% (29% whiff), Slider 6% (26% whiff)",95.8,95.8,95.2,2.2811072429571815,82.0,0.0,0.0,0.0,0.0,,0.0,92.6,99.5,92.6,8.626686331775245,7.620689655172414,1,34,0.0,,,0.2,7.879491185283335,5.14,False,8.533825263909053,-0.2694796143805552,8.264345649528497,19.0,1.0,157.0,123,185,GK,0.0,157.0,-85.0,-70.0,65.0,53.0,200.0,108.0,let go,,7.0
675911,Spencer Strider,2026,1998-10-28,R,Atlanta Braves,8,8,39.0,46,20,23,33,9,0,0,0,0,0,4,2,5.31,1.36,165,691,2,0.158,0.307,17.72,0.0,0.27,70.0,8.75,1.794871794871795,27.7,True,spencer strider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,29.81337794566317,21.25719064518219,0.3000546263677103,-1.0837235222394974,48.6,-0.1,0.0,Curveball,"4-Seam Fastball 48% (18% whiff), Slider 28% (40% whiff), Curveball 14% (49% whiff)",,,,4.162662810774675,205.0,145.0,2.0,371.0,0.0,Left oblique muscle strain; Right elbow inflammation,228.1,,,,,,3,83,,,,11.2,10.312059083967952,,False,10.373984590670785,-0.04386877443404382,10.330115816236741,15.0,1.0,155.0,124,56,GK,0.0,155.0,-87.0,-72.0,64.0,53.0,203.0,106.0,let go,,8.0
