mlbam_id,name,season,birth_date,primary_pos,bats,team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SB,CS,K,SF,1B,E,CSA,AOF,g_C,g_1B,g_2B,g_3B,g_SS,g_OF,g_DH,player_age,pa_savant,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,isolated_power,babip,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,oz_swing_percent,oz_contact_percent,iz_contact_percent,whiff_percent,swing_percent,pull_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,avg_swing_length,avg_swing_speed,blasts_swing,squared_up_swing,fast_swing_rate,attack_angle,ideal_angle_rate,swing_take_run_value,sprint_speed,hp_to_1b,b_hit_fly,b_hit_ground,b_hit_line_drive,batted_ball,meatball_swing_percent,f_strike_percent,nkey,team_abbr,adp_name,adp_team,adp_pos,adp,adp_hitter_rank,adp_nfbc,adp_fantrax,pts,age,pts_g,pts_pa,final_hitter_rank,elig,elig_next,undrafted,adp_hitter_rank_f,exp_pts,exp_pts_g,pts_over_exp,ppg_over_exp,rank_gain,beat,big_beat,produced_like_rank,bust,x1B,x2B,x3B,xHR,xR,xRBI,xLP,xLP_pa,luck_pts,luck_pa,repl_pts,LPAR,repl_levels,lp_pa,std_pa,roto_z,pct_league,pct_std_points,pct_roto,fit_vs_points,fit_vs_roto,sb_per600,hr_per600,bb_per600,xwoba_minus_woba,career_best_pa,seasons_200,career_PA,gap_to_best,prior_best_pa_x,prior_seasons_200,prior_top90_x,jump_vs_prior_x,yoy_k_change,yoy_barrel_change,yoy_bat_speed_change,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,first_game,last_game,games,window_games,avail_games,il_games_in_window,pa_pace_162,g_share,days_late,late_callup,pedigree,pipeline_rank,prospect_status,PAS,BI,bi_line,bi_why,bi_skills,bi_comps,proj_rate_raw,track_rate,age_step,proj_rate,proj_PA,durability,proj_pts,proj_pts_600,proj_rank,proj_rank_600,owner,bo_status,prior_best_pa_y,jump_vs_prior_y,prior_top90_y
701162,Ben Malgeri,2026,2000-01-12,OF,R,Detroit Tigers,54,124,104,24,3,0,3,15,15,17,2,5,0,34,1,18,0,0,1,0,0,0,0,0,58,1,26.0,120.0,27.5,13.3,0.235,0.353,0.342,0.118,0.313,0.241,0.338,0.316,0.314,0.349,0.096,0.371,0.367,-0.006,0.015,0.002,90.1,12.3,38.6,4.3,41.4,100.312799143,94.340785286,65.6,25.1,45.2,83.4,28.0,44.2,35.7,41.4,24.3,30.0,4.3,6.4,68.7,13.1,25.7,3.3,7.3,35.5,1.0,29.1,4.29,6.0,5.0,13.0,70.0,80.6,67.5,ben malgeri,DET,,,,,,,,126.0,26.5,2.3333333333333335,1.0161290322580645,405,OF,OF,True,339.0,162.23,2.434073038049497,-36.22999999999999,-0.10073970471616356,-66.0,False,False,339,False,19.71700056902372,2.9192158475679815,0.2185665977928742,2.2092169856154236,15.6274073726283,11.17055810419649,122.90996547682478,0.9912093990066515,3.0900345231752198,0.024919633251412998,462.0,-336.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.0161290322580645,0.43548387096774194,-9.342618409398492,,,,,,24.193548387096772,14.516129032258064,82.25806451612902,-0.0020000000000000018,,0,124,,,0,False,0.6661290322580645,,,,0.0,0.0,0.0,0.0,,0.0,2026-06-23,2026-09-12,49.0,70.0,70.0,0.0,249.0,0.7,89.0,1.0,0.15,,rookie,39.9,2.2,0.43,"sprint 29.1 ft/s (90th pct) · avg EV 90.1 (76th pct) · 26 years old, an age that jumps 4% of the time",xwOBA 0.314 (58th) · barrels 4.3% (22nd) · EV 90.1 (74th) · hard-hit 41% (65th) · K 28% (21st) · BB 13% (93rd) · chase 25% (81st) · bat speed 68.7 mph (11th) · sprint 29.1 (90th),"{""n"":20,""b"":0,""c"":[[""Heston Kjerstad"",2024,25,0.91,0.82,137,0],[""Victor Reyes"",2021,27,0.98,0.83,280,0],[""Dane Myers"",2023,27,0.93,1.26,136,0],[""Lane Thomas"",2021,26,1.03,0.95,518,0],[""Sean Bouchard"",2022,26,1.04,1.37,59,0]]}",0.9467850268464603,1.0161290322580645,-0.016242964688248342,0.9467850268464603,200.0,1.0,189.0,568.0,395,218,FA,candidate,,0.6661290322580645,False
701350,Roman Anthony,2026,2004-05-13,OF,L,Boston Red Sox,49,219,191,45,8,2,5,21,15,27,1,2,0,58,0,30,2,0,3,0,0,0,0,0,28,21,22.0,215.0,26.5,12.6,0.235,0.374,0.335,0.139,0.312,0.263,0.44,0.317,0.351,0.357,0.176,0.377,0.432,-0.028,-0.066,-0.034,92.2,7.3,40.8,12.4,47.7,102.503966308,95.977722171,55.8,22.4,43.3,83.8,27.9,39.0,42.3,46.2,24.6,27.7,1.5,7.4,75.6,15.5,27.3,55.2,11.9,46.4,1.0,27.6,4.41,7.0,10.0,27.0,130.0,56.3,51.2,roman anthony,BOS,Roman Anthony,BOS,"LF,CF,RF,DH",47.2,36.0,52.0,36.0,191.0,22.1,3.8979591836734695,0.8721461187214612,343,OF,OF,False,36.0,610.0,4.555269487749163,-419.0,-0.6573103040756934,-307.0,False,False,279,True,31.907645875190532,10.033592860504793,1.2928766534188274,6.998884610885851,28.359077627906387,25.64116788158368,226.08224550949006,1.0323390205912788,-35.082245509490065,-0.1601929018698176,462.0,-271.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.8721461187214612,0.3607305936073059,-9.121307855278,,,,,,5.47945205479452,13.698630136986301,73.97260273972603,0.033999999999999975,1.1023102310231023,2,522,-0.23016411230164113,1.1023102310231023,1,False,-0.23016411230164113,-1.1999999999999993,-3.1999999999999993,0.5999999999999943,115.0,1.0,140.0,0.0,,130.0,2026-03-26,2026-09-12,43.0,152.0,49.0,103.0,584.0,0.878,0.0,0.0,0.15,,young / establishing,36.5,6.4,1.182,"22 years old, an age that jumps 17% of the time · deserved 1.03/PA on contact quality, got 0.87 · avg EV 92.2 (93rd pct)",xwOBA 0.351 (90th) · barrels 12.4% (85th) · EV 92.2 (93rd) · hard-hit 48% (88th) · K 26% (26th) · BB 13% (89th) · chase 22% (91st) · bat speed 75.6 mph (92nd) · sprint 27.6 (52nd),"{""n"":20,""b"":3,""c"":[[""Tyler Soderstrom"",2024,23,0.89,1.11,691,1],[""Jos\u00e9 Tena"",2024,23,0.86,0.86,145,0],[""Michael Massey"",2022,24,0.84,0.87,401,0],[""Alex Kirilloff"",2021,24,0.97,0.85,133,0],[""William Contreras"",2021,24,0.98,1.09,408,0]]}",1.0123642446228673,0.9765469061876249,0.010237635774100704,1.0123642446228673,436.0,0.896,441.0,607.0,110,84,CJF,candidate,1.1023102310231023,-0.23016411230164113,False
701358,Cam Smith,2026,2003-02-22,OF,R,Houston Astros,150,538,485,102,16,6,20,62,54,39,7,11,2,137,6,60,6,0,8,0,0,0,0,0,151,0,23.0,534.0,25.3,7.3,0.212,0.395,0.278,0.183,0.247,0.238,0.425,0.294,0.318,0.303,0.187,0.353,0.391,-0.026,-0.03,-0.024,88.8,12.4,31.0,11.2,43.8,101.676928114,95.009544957,69.9,29.4,51.3,80.5,28.6,48.8,38.1,45.2,25.9,21.6,7.4,7.7,78.0,11.7,17.1,78.3,10.0,48.5,-11.0,29.2,4.38,21.0,33.0,47.0,352.0,78.5,62.0,cam smith,HOU,Cam Smith,HOU,RF,313.3,193.0,314.0,290.0,497.0,23.4,3.3133333333333335,0.9237918215613383,122,OF,OF,False,193.0,360.9,3.152764639201742,136.10000000000002,0.16056869413159136,71.0,True,False,120,False,69.49200379281615,21.352140318875087,4.414707983801378,20.171147904507382,71.249477637481,62.50373756496174,544.3082152024426,1.0117253070677372,-47.308215202442625,-0.0879334855063989,462.0,35.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9237918215613383,0.4070631970260223,-2.9436268165131123,30.65134099616858,16.47509578544061,42.1455938697318,14.17624521072797,-11.494252873563216,12.267657992565056,22.30483271375465,43.49442379182156,0.02400000000000002,0.9237918215613383,2,1031,0.0,0.9168356997971603,1,False,0.006956121764178036,-2.5,4.299999999999999,3.5,0.0,0.0,0.0,0.0,,0.0,2026-03-26,2026-09-12,145.0,150.0,150.0,0.0,518.0,0.967,0.0,0.0,0.15,,young / establishing,35.3,44.3,1.004,"deserved 1.01/PA on contact quality, got 0.92 · 23 years old, an age that jumps 11% of the time · 538 PA, already has the job · barrel rate up 4.3 pts on last year · bat speed up 3.5 mph",xwOBA 0.318 (62nd) · barrels 11.2% (80th) · EV 88.8 (53rd) · hard-hit 44% (75th) · K 25% (32nd) · BB 7% (32nd) · chase 29% (57th) · bat speed 78.0 mph (99th) · sprint 29.2 (91st),"{""n"":20,""b"":4,""c"":[[""Anthony Volpe"",2025,24,0.91,0.97,221,0],[""Jordan Beck"",2025,24,1.03,0.76,126,0],[""Brett Baty"",2025,26,0.98,0.87,396,0],[""Lenyn Sosa"",2025,25,0.94,0.65,76,0],[""Addison Barger"",2025,26,1.03,0.5,14,0]]}",1.0191613175796956,0.9213240585272249,0.0007807893561535204,1.0191613175796956,483.0,1.0,492.0,611.0,75,73,FA,candidate,0.9168356997971603,0.006956121764178036,False
701398,Sal Stewart,2026,2003-12-07,1B,R,Cincinnati Reds,155,669,594,160,25,0,32,85,110,61,4,15,6,146,10,103,4,0,0,0,110,8,45,0,0,11,22.0,665.0,21.7,9.2,0.271,0.476,0.338,0.205,0.302,0.259,0.475,0.35,0.348,0.328,0.216,0.414,0.412,0.012,0.001,0.002,90.2,12.4,35.5,12.6,40.4,100.644134619,94.663322157,68.8,31.2,61.8,78.5,27.1,49.0,31.6,45.4,28.3,22.4,3.9,7.6,72.1,11.7,24.4,26.5,11.5,55.2,18.0,26.6,4.68,41.0,55.0,64.0,456.0,76.9,61.1,sal stewart,CIN,Sal Stewart,CIN,"1B,2B,3B,DH",190.0,113.0,190.0,190.0,742.0,22.6,4.787096774193548,1.109118086696562,9,1B/3B,1B/3B,False,113.0,533.457627118644,3.97972972972973,208.54237288135596,0.8073670444638186,104.0,True,True,1,False,89.98758778014715,31.01667929691273,1.237878065733106,31.603854857207022,84.2627611252333,87.9324557246435,714.1912168498769,1.0675503988787398,27.808783150123077,0.04156768781782216,462.0,280.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.109118086696562,0.6068759342301944,6.101414933602718,88.12260536398468,87.35632183908046,97.70114942528735,0.7662835249042104,-9.57854406130268,13.452914798206278,28.699551569506728,54.7085201793722,-0.0020000000000000018,1.109118086696562,1,727,0.0,,0,False,0.759118086696562,,,,0.0,0.0,0.0,0.0,,0.0,2026-03-26,2026-09-12,148.0,151.0,151.0,0.0,633.0,0.98,0.0,0.0,0.15,,young / establishing,33.6,15.0,1.189,"669 PA, already has the job · 23 years old, an age that jumps 11% of the time · avg EV 90.2 (77th pct)",xwOBA 0.348 (89th) · barrels 12.6% (87th) · EV 90.2 (75th) · hard-hit 40% (59th) · K 22% (55th) · BB 9% (55th) · chase 31% (44th) · bat speed 72.1 mph (52nd) · sprint 26.6 (26th),"{""n"":20,""b"":3,""c"":[[""Austin Riley"",2021,24,1.12,1.07,740,0],[""Bo Bichette"",2021,23,1.19,1.06,738,0],[""Gunnar Henderson"",2023,22,1.08,1.17,843,1],[""Junior Caminero"",2025,22,1.12,1.1,738,0],[""Ozzie Albies"",2021,24,1.14,0.96,257,0]]}",1.011018573008015,1.109118086696562,0.0007807893561535204,1.011018573008015,593.0,1.0,600.0,607.0,24,84,BB,broke_out,,0.759118086696562,False
701538,Jackson Merrill,2026,2003-04-19,OF,L,San Diego Padres,152,641,591,151,25,5,26,81,86,40,3,26,4,154,3,95,3,0,10,0,0,0,0,0,150,1,23.0,636.0,23.7,6.1,0.256,0.448,0.304,0.192,0.3,0.272,0.498,0.324,0.351,0.318,0.226,0.402,0.44,-0.016,-0.05,-0.027,91.6,14.9,39.5,12.7,49.2,101.450965505,95.38483922,78.0,37.3,56.1,82.0,27.2,56.1,37.7,36.1,30.5,27.8,5.6,7.5,73.4,12.1,22.8,31.6,9.2,47.0,5.0,29.0,4.23,39.0,39.0,72.0,443.0,86.9,65.1,jackson merrill,SD,Jackson Merrill,SD,CF,65.6,47.0,65.0,66.0,720.0,23.2,4.7368421052631575,1.1232449297971918,16,OF,OF,False,47.0,580.1666666666666,4.326530612244898,139.83333333333337,0.4103114930182592,31.0,True,False,1,False,92.14370164363113,33.67086959544243,4.9171558782217355,30.020272882704706,90.8826679847343,82.67369067494543,766.6263586596797,1.1959849589074567,-46.62635865967968,-0.07274002911026489,462.0,258.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.1232449297971918,0.5351014040561622,4.162456346314385,90.80459770114942,64.75095785440614,92.33716475095785,26.05363984674328,-1.532567049808435,24.336973478939157,24.336973478939157,37.441497659906396,0.02699999999999997,1.1753794266441822,3,1717,-0.05213449684699034,1.1753794266441822,2,True,-0.05213449684699034,1.3000000000000007,-0.3000000000000007,1.5,0.0,0.0,37.0,0.0,,22.2,2026-03-26,2026-09-12,145.0,148.0,148.0,0.0,614.0,0.98,0.0,0.0,0.15,,established,35.0,20.3,1.255,"641 PA, already has the job · 23 years old, an age that jumps 11% of the time · deserved 1.20/PA on contact quality, got 1.12 · bat speed up 1.5 mph",xwOBA 0.351 (90th) · barrels 12.7% (88th) · EV 91.6 (90th) · hard-hit 49% (92nd) · K 24% (43rd) · BB 6% (22nd) · chase 37% (16th) · bat speed 73.4 mph (70th) · sprint 29.0 (89th),"{""n"":20,""b"":3,""c"":[[""Gunnar Henderson"",2024,23,1.17,1.1,715,0],[""Michael Harris II"",2023,22,1.16,0.99,463,0],[""Julio Rodr\u00edguez"",2025,24,1.18,0.99,622,0],[""Austin Riley"",2022,25,1.07,1.1,787,0],[""Zach Neto"",2025,24,1.13,1.03,694,0]]}",1.1179497504919853,1.1085956525660683,0.0007807893561535204,1.1179497504919853,603.0,0.982,674.0,671.0,13,10,CH,established,1.1753794266441822,-0.05213449684699034,True
701675,Nathan Church,2026,2000-07-12,OF,L,St. Louis Cardinals,135,449,413,105,16,2,10,53,50,25,4,10,5,76,6,77,4,0,5,0,0,0,0,0,141,0,25.0,444.0,17.1,5.6,0.252,0.373,0.298,0.121,0.284,0.247,0.363,0.295,0.29,0.293,0.116,0.326,0.321,0.005,0.01,0.005,85.8,13.3,34.2,5.6,30.7,97.160140244,92.594377125,72.5,41.8,71.8,85.3,20.1,56.0,33.9,45.7,23.0,21.5,9.7,7.1,69.8,8.1,22.4,9.1,6.1,40.0,-10.0,28.5,4.25,17.0,43.0,43.0,339.0,76.5,61.5,nathan church,STL,,,,,,,,428.0,26.0,3.1703703703703705,0.9532293986636972,172,OF,OF,True,339.0,162.23,2.434073038049497,265.77,0.7362973323208735,167.0,False,False,132,False,75.71594998438876,14.738331077452527,1.5004878919286466,10.056231046230062,52.426931858363105,44.600880714190495,413.9578125725536,0.9219550391370904,14.042187427446379,0.03127435952660673,462.0,-34.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9532293986636972,0.48329621380846327,-3.3233421880255647,39.84674329501915,40.99616858237548,37.547892720306514,-1.1494252873563298,2.298850574712638,13.3630289532294,13.3630289532294,33.4075723830735,-0.0050000000000000044,0.9532293986636972,1,514,0.0,,0,False,0.6032293986636972,,,,18.0,1.0,18.0,0.0,,18.0,2026-03-26,2026-09-12,129.0,153.0,136.0,17.0,467.0,0.949,0.0,0.0,0.15,,established,26.8,9.9,1.033,"514 career PA, still new · sprint 28.5 ft/s (80th pct) · 26 years old, an age that jumps 4% of the time",xwOBA 0.290 (29th) · barrels 5.6% (33rd) · EV 85.8 (11th) · hard-hit 31% (17th) · K 17% (80th) · BB 6% (17th) · chase 42% (5th) · bat speed 69.8 mph (22nd) · sprint 28.5 (79th),"{""n"":20,""b"":2,""c"":[[""Luis Rengifo"",2022,25,0.9,0.99,440,0],[""Joey Ortiz"",2024,26,0.95,0.84,427,0],[""Thairo Estrada"",2022,26,1.03,1.03,546,0],[""Nick Solak"",2021,26,0.88,0.92,87,0],[""Bryson Stott"",2022,25,0.91,1.07,683,1]]}",0.9589712205109633,0.9532293986636972,-0.020531698246246854,0.9589712205109633,362.0,0.986,347.0,575.0,195,183,FA,candidate,,0.6032293986636972,False
701678,Hao-Yu Lee,2026,2003-02-03,2B,R,Detroit Tigers,107,331,301,80,16,2,10,38,45,26,0,2,2,81,3,52,7,0,0,0,0,70,39,1,0,3,23.0,326.0,23.9,8.0,0.264,0.432,0.32,0.168,0.322,0.234,0.401,0.327,0.303,0.293,0.167,0.4,0.366,0.03,0.031,0.024,89.5,13.4,34.7,9.0,41.0,100.318281982,94.412804027,65.6,29.5,51.6,82.3,27.7,46.9,27.5,39.2,26.1,26.6,8.1,7.0,71.6,11.5,27.2,22.9,7.6,54.2,5.0,28.2,4.41,16.0,23.0,39.0,222.0,73.4,61.0,haoyu lee,DET,,,,,,,,318.0,23.4,2.97196261682243,0.9607250755287009,230,2B/3B,2B/3B,True,339.0,162.23,2.434073038049497,155.77,0.537889578772933,109.0,False,False,237,False,42.844176189055474,15.464049600699386,1.5743722314347766,10.551401978810357,40.08477883301376,37.49555178164531,293.71533061465914,0.8873574943041062,24.284669385340862,0.07336758122459475,462.0,-144.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9607250755287009,0.48338368580060426,-5.104269271524818,44.44444444444444,41.37931034482759,21.455938697318008,3.0651340996168557,22.988505747126435,3.6253776435045317,18.12688821752266,47.12990936555891,-0.02400000000000002,0.9607250755287009,1,331,0.0,,0,False,0.6107250755287009,,,,0.0,0.0,0.0,0.0,,0.0,2026-04-17,2026-09-13,102.0,131.0,131.0,0.0,345.0,0.779,22.0,1.0,0.15,,young / establishing,31.1,7.8,1.041,"23 years old, an age that jumps 11% of the time · avg EV 89.5 (66th pct) · sprint 28.2 ft/s (71st pct)",xwOBA 0.303 (44th) · barrels 9.0% (65th) · EV 89.5 (64th) · hard-hit 41% (62nd) · K 24% (40th) · BB 8% (43rd) · chase 30% (56th) · bat speed 71.6 mph (44th) · sprint 28.2 (70th),"{""n"":20,""b"":2,""c"":[[""Ke'Bryan Hayes"",2021,24,0.94,0.88,494,0],[""Bryan De La Cruz"",2021,24,0.94,0.97,344,0],[""Leody Taveras"",2022,24,0.97,1.03,572,0],[""Eloy Jim\u00e9nez"",2021,25,0.97,1.09,357,0],[""Oscar Gonzalez"",2022,24,0.99,0.69,124,0]]}",0.936010686170389,0.9607250755287009,0.0007807893561535204,0.936010686170389,312.0,1.0,292.0,562.0,251,240,FA,candidate,,0.6107250755287009,False
701762,Nick Kurtz,2026,2003-03-12,1B,L,Athletics,99,434,352,90,15,1,21,62,69,79,3,7,1,141,0,53,3,0,0,0,94,0,0,0,0,3,23.0,434.0,32.5,18.2,0.256,0.483,0.396,0.227,0.363,0.244,0.483,0.381,0.374,0.374,0.239,0.525,0.51,0.012,0.0,0.007,93.4,11.9,38.9,18.0,57.3,106.18726581,98.206808714,66.4,23.3,39.5,73.0,36.9,43.1,34.6,41.7,28.9,26.1,3.3,7.8,78.2,13.9,16.9,80.4,12.8,49.6,26.0,26.6,4.47,24.0,27.0,39.0,211.0,73.8,57.7,nick kurtz,ATH,Nick Kurtz,ATH,1B,19.2,16.0,19.0,19.0,491.0,23.3,4.959595959595959,1.131336405529954,125,1B,1B,False,16.0,628.8666666666667,4.697986577181208,-137.86666666666667,0.2616093824147514,-109.0,False,False,120,True,43.79445556388986,20.289025569986304,1.57458216835782,20.229936697766018,58.501273437968806,58.61279977755743,473.0180732155262,1.0899033945058207,17.981926784473785,0.041433011024133215,462.0,29.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.131336405529954,0.5668202764976958,-0.5695084358152529,91.95402298850574,76.62835249042146,62.83524904214559,15.325670498084278,29.11877394636015,9.67741935483871,29.032258064516128,109.21658986175115,-0.007000000000000006,1.2658486707566463,2,923,-0.13451226522669235,1.2658486707566463,1,True,-0.13451226522669235,1.6000000000000014,-0.5,1.0,69.0,2.0,82.0,0.0,Right thumb capsule sprain,76.8,2026-03-27,2026-07-31,99.0,116.0,101.0,15.0,640.0,0.98,0.0,0.0,0.15,,young / establishing,37.5,9.5,1.346,"23 years old, an age that jumps 11% of the time · avg EV 93.4 (97th pct) · 434 PA, already has the job · bat speed up 1.0 mph",xwOBA 0.374 (96th) · barrels 18.0% (99th) · EV 93.4 (97th) · hard-hit 57% (99th) · K 32% (6th) · BB 18% (100th) · chase 23% (88th) · bat speed 78.2 mph (99th) · sprint 26.6 (26th),"{""n"":20,""b"":2,""c"":[[""Franmil Reyes"",2021,26,1.13,0.82,387,0],[""Yordan Alvarez"",2021,24,1.16,1.29,723,1],[""Christopher Morel"",2023,24,1.12,0.8,488,0],[""Matt Wallner"",2023,26,1.16,1.12,292,0],[""Matt Wallner"",2024,26,1.12,0.97,380,0]]}",1.0778701703366158,1.185592521308771,0.0007807893561535204,1.0778701703366158,573.0,0.939,618.0,647.0,17,22,BB,established,1.2658486707566463,-0.13451226522669235,True
701785,Kaelen Culpepper,2026,2002-12-29,SS,R,Minnesota Twins,31,120,109,30,5,0,3,15,11,6,4,1,0,25,1,22,3,0,0,0,0,0,0,31,0,0,23.0,120.0,20.8,5.0,0.275,0.404,0.333,0.129,0.329,0.245,0.365,0.326,0.298,0.307,0.12,0.377,0.338,0.03,0.039,0.028,87.2,15.0,36.5,3.6,30.6,97.517046905,92.810276905,66.4,43.0,56.4,89.3,25.2,53.5,41.2,41.2,24.7,24.7,9.4,7.3,73.7,6.6,19.3,35.4,12.4,57.8,2.0,27.9,4.4,6.0,9.0,15.0,85.0,77.5,69.2,kaelen culpepper,MIN,,,,,,,,110.0,23.5,3.5483870967741935,0.9166666666666666,424,SS,SS,True,339.0,162.23,2.434073038049497,-52.22999999999999,1.1143140587246965,-85.0,False,False,339,False,19.56168053129517,4.0350654757896205,0.2798274545352425,2.8284265383799645,13.80237345883361,12.188474033992245,102.48084749282586,0.8540070624402155,7.519152507174141,0.06265960422645112,462.0,-352.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9166666666666666,0.43333333333333335,-9.602524344299205,,,,,,5.0,15.0,30.0,-0.028000000000000025,,0,120,,,0,False,0.5666666666666667,,,,11.0,1.0,11.0,0.0,Left hamstring strain,11.0,2026-08-07,2026-09-12,30.0,32.0,32.0,0.0,545.0,0.938,134.0,1.0,0.6699999999999999,34.0,top-100 prospect,70.4,1.1,0.43,"24 years old, an age that jumps 8% of the time · sprint 27.9 ft/s (61st pct) · avg EV 87.2 (28th pct)",xwOBA 0.298 (39th) · barrels 3.6% (17th) · EV 87.2 (26th) · hard-hit 31% (17th) · K 21% (60th) · BB 5% (11th) · chase 43% (3rd) · bat speed 73.7 mph (75th) · sprint 27.9 (59th),"{""n"":20,""b"":1,""c"":[[""Bryan De La Cruz"",2021,24,0.94,0.97,344,0],[""Drew Gilbert"",2025,25,0.86,0.91,346,0],[""Lars Nootbaar"",2021,24,1.01,1.06,367,0],[""Terrin Vavra"",2022,25,0.89,0.82,46,0],[""Cole Tucker"",2021,25,0.83,0.49,31,0]]}",0.9300095071202878,0.9166666666666666,0.0007807893561535204,0.9300095071202878,250.0,0.991,233.0,558.0,322,258,FA,candidate,,0.5666666666666667,False
701807,Carson Benge,2026,2003-01-20,OF,L,New York Mets,149,622,566,156,19,3,19,81,61,47,8,22,5,135,1,115,6,0,10,0,0,0,0,0,157,1,23.0,617.0,21.9,7.5,0.272,0.413,0.335,0.141,0.329,0.277,0.434,0.33,0.338,0.339,0.157,0.388,0.4,-0.005,-0.021,-0.008,88.8,12.0,37.9,7.3,38.8,99.5757925,93.970602577,63.4,27.9,61.4,86.2,21.4,45.6,33.6,43.7,27.3,25.9,3.0,6.6,71.1,10.6,25.4,17.5,6.6,41.9,9.0,28.6,4.27,31.0,50.0,72.0,428.0,77.0,55.2,carson benge,NYM,Carson Benge,NYM,"LF,CF,RF",298.6,180.0,330.0,332.0,671.0,23.4,4.503355704697986,1.0787781350482315,31,OF,OF,False,180.0,370.90909090909093,3.152764639201742,300.09090909090907,1.350591065496244,149.0,True,True,1,False,110.61012393993548,23.435866717931965,2.781894744329662,19.9541145978029,82.19028675568065,68.94868513184815,688.5649718875288,1.1070176396905609,-17.564971887528827,-0.028239504642329383,462.0,209.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.0787781350482315,0.5048231511254019,2.3719677672528263,80.07662835249042,51.34099616858238,86.59003831417624,28.735632183908038,-6.513409961685824,21.221864951768488,18.327974276527332,45.33762057877813,0.008000000000000007,1.0787781350482315,1,622,0.0,,0,False,0.7287781350482315,,,,0.0,0.0,0.0,0.0,,0.0,2026-03-26,2026-09-12,142.0,152.0,152.0,0.0,579.0,0.934,0.0,0.0,0.15,,young / establishing,31.7,15.8,1.159,"622 PA in his first season, already has the job · 23 years old, an age that jumps 11% of the time · sprint 28.6 ft/s (82nd pct)",xwOBA 0.338 (81st) · barrels 7.3% (51st) · EV 88.8 (53rd) · hard-hit 39% (50th) · K 22% (54th) · BB 8% (36th) · chase 28% (66th) · bat speed 71.1 mph (36th) · sprint 28.6 (81st),"{""n"":20,""b"":1,""c"":[[""Wyatt Langford"",2024,23,1.09,1.07,615,0],[""Bobby Witt Jr."",2022,22,1.06,1.25,866,1],[""Jonathan India"",2021,24,1.06,0.87,375,0],[""Dylan Carlson"",2021,23,0.99,0.91,445,0],[""CJ Abrams"",2024,24,1.07,1.06,674,0]]}",1.0148825935406003,1.0787781350482315,0.0007807893561535204,1.0148825935406003,535.0,1.0,543.0,609.0,47,77,GK,broke_out,,0.7287781350482315,False
