"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Raley, Brooks",548384,PHI,ST,Sweeper,-0.1,0,290,37.1,86,0.253,0.43,0.324,22.7,27.9,21.6,0.263,0.431,0.329,30.9
"Skenes, Paul",694973,PIT,CH,Changeup,-1.9,-6,335,12.8,86,0.25,0.412,0.303,36.7,33.7,16.3,0.222,0.315,0.256,19.2
"Whitlock, Garrett",676477,BOS,SI,Sinker,2.0,8,376,56.0,86,0.22,0.28,0.242,23.0,18.6,15.7,0.245,0.333,0.273,35.8
"Phillips, Tyler",663969,MIA,CU,Curveball,0.1,0,310,16.8,86,0.247,0.288,0.306,40.4,26.7,21.1,0.289,0.364,0.347,60.0
"Ramírez, Yohan",670990,PIT,SI,Sinker,1.9,6,315,24.3,86,0.228,0.291,0.276,13.5,10.5,20.9,0.276,0.36,0.31,35.7
"Suter, Brent",608718,ATL,CH,Changeup,-0.2,-1,399,27.8,85,0.205,0.313,0.242,33.5,18.8,9.4,0.242,0.339,0.257,23.5
"Lorenzen, Michael",547179,TOR,FC,Cutter,-0.7,-2,337,14.5,85,0.365,0.595,0.437,13.5,7.1,16.2,0.319,0.489,0.389,42.9
"Wolfram, Grant",664991,BAL,SI,Sinker,0.6,2,318,39.6,85,0.308,0.41,0.377,16.3,20.0,22.1,0.27,0.388,0.318,32.8
"Liberatore, Matthew",669461,STL,CH,Changeup,-1.2,-4,316,12.9,85,0.372,0.577,0.423,20.5,3.5,8.3,0.367,0.601,0.424,34.6
"Harris, Hogan",663687,ATH,CU,Curveball,0.3,1,332,27.0,85,0.178,0.274,0.266,32.6,34.1,24.4,0.199,0.343,0.299,36.4
"Rasmussen, Drew",656876,TB,CH,Changeup,2.0,7,323,13.1,85,0.165,0.165,0.159,34.5,36.5,18.9,0.205,0.259,0.202,31.5
"Mey, Luis",682825,CIN,SI,Sinker,-0.5,-2,331,59.2,85,0.308,0.431,0.411,28.4,25.9,27.8,0.253,0.376,0.366,47.7
"Ramírez, Yohan",670990,PIT,FF,4-Seam Fastball,-0.8,-2,287,22.1,85,0.235,0.412,0.371,24.1,23.5,23.0,0.243,0.371,0.351,37.5
"Yesavage, Trey",702056,TOR,SL,Slider,-0.1,0,381,24.6,85,0.219,0.438,0.327,38.3,27.1,21.5,0.178,0.288,0.259,36.5
"Muñoz, Andrés",662253,SEA,FF,4-Seam Fastball,0.8,3,378,41.9,84,0.261,0.377,0.367,26.2,21.4,24.7,0.255,0.343,0.338,47.1
"Loáisiga, Jonathan",642528,AZ,SI,Sinker,2.8,8,297,34.3,84,0.237,0.3,0.263,17.1,11.9,19.2,0.228,0.306,0.248,31.0
"Woo, Bryan",693433,SEA,ST,Sweeper,0.3,1,264,11.0,84,0.19,0.321,0.229,34.7,36.9,24.8,0.187,0.3,0.208,26.4
"Alexander, Tyler",641302,TEX,CH,Changeup,-0.2,-1,250,23.7,84,0.228,0.316,0.296,27.4,22.6,18.1,0.233,0.331,0.27,45.0
"Taillon, Jameson",592791,TOR,FF,4-Seam Fastball,-1.3,-5,395,27.4,84,0.325,0.701,0.452,22.7,19.0,17.6,0.316,0.693,0.447,44.3
"Martinez, Nick",607259,TB,FF,4-Seam Fastball,-0.4,-1,291,12.6,84,0.273,0.532,0.369,13.5,14.3,9.8,0.249,0.447,0.328,46.2
"Avila, Luinder",679883,KC,FF,4-Seam Fastball,-0.6,-2,336,26.0,84,0.296,0.423,0.372,16.2,15.5,16.7,0.262,0.401,0.344,32.2
"Newcomb, Sean",656794,CWS,SV,Slurve,1.0,4,417,31.5,84,0.187,0.28,0.246,29.3,28.6,20.3,0.221,0.306,0.272,34.6
"Henriquez, Edgardo",683618,LAD,FF,4-Seam Fastball,1.4,5,325,34.4,84,0.13,0.188,0.233,32.9,36.9,24.2,0.143,0.221,0.248,33.3
"Strider, Spencer",675911,ATL,FF,4-Seam Fastball,-1.2,-4,329,47.6,84,0.286,0.6,0.417,18.3,15.5,17.1,0.265,0.511,0.382,43.1
"Montero, Keider",672456,DET,CU,Curveball,-1.9,-6,299,13.9,84,0.272,0.568,0.363,19.7,19.0,16.5,0.255,0.516,0.326,38.8
"Paddack, Chris",663978,TEX,FF,4-Seam Fastball,-1.1,-4,350,34.5,84,0.38,0.507,0.421,16.4,17.9,12.6,0.294,0.433,0.357,37.3
"Skenes, Paul",694973,PIT,SI,Sinker,0.0,0,312,11.9,84,0.289,0.447,0.364,13.0,15.5,17.8,0.265,0.382,0.319,47.6
"Webb, Logan",657277,SF,FF,4-Seam Fastball,1.5,5,327,13.6,84,0.203,0.266,0.235,26.0,32.1,15.7,0.212,0.305,0.251,36.5
"Dollander, Chase",801403,COL,FF,4-Seam Fastball,1.2,3,280,37.7,84,0.197,0.38,0.31,29.7,32.1,23.5,0.147,0.368,0.285,53.3
"Garcia, Brandyn",805299,AZ,SI,Sinker,2.0,6,293,48.2,83,0.243,0.311,0.288,13.9,15.7,24.1,0.224,0.332,0.283,38.7
"Montero, Keider",672456,DET,CH,Changeup,1.2,4,298,13.8,83,0.165,0.278,0.225,27.6,16.9,14.9,0.189,0.289,0.229,26.2
"Agnos, Zach",688642,COL,FC,Cutter,-1.1,-3,297,21.9,83,0.342,0.479,0.401,15.8,7.2,11.3,0.331,0.515,0.395,47.1
"Varland, Louis",686973,TOR,CU,Curveball,-0.2,-1,351,30.5,83,0.241,0.342,0.288,35.3,31.3,18.4,0.222,0.317,0.247,44.4
"Cole, Gerrit",543037,NYY,SL,Slider,1.0,3,323,19.6,83,0.228,0.367,0.277,28.7,22.9,20.2,0.235,0.379,0.284,40.0
"Megill, Trevor",656730,MIL,CU,Curveball,3.2,9,291,36.3,83,0.128,0.141,0.15,46.6,37.3,27.9,0.14,0.191,0.171,31.3
"Alvarez, Andrew",674841,WSH,SL,Slider,-0.5,-2,338,21.6,83,0.229,0.429,0.343,35.0,22.9,20.0,0.244,0.468,0.364,35.3
"Winn, Keaton",676775,SF,FS,Split-Finger,0.1,0,294,45.7,83,0.186,0.286,0.278,34.0,28.9,20.3,0.207,0.295,0.287,29.2
"Seymour, Ian",693855,TB,ST,Sweeper,0.0,0,386,20.3,83,0.218,0.513,0.338,31.9,31.3,26.0,0.193,0.427,0.286,30.8
"Warren, Will",701542,NYY,CH,Changeup,0.3,1,317,13.1,83,0.152,0.228,0.211,29.1,27.7,19.5,0.237,0.324,0.264,37.5
"Freeland, Kyle",607536,COL,CH,Changeup,-1.3,-4,269,13.4,83,0.296,0.469,0.37,22.4,12.0,12.7,0.32,0.52,0.368,52.1
"Bender, Anthony",669622,MIA,ST,Sweeper,3.4,9,279,51.8,83,0.143,0.169,0.17,26.8,37.3,27.4,0.158,0.242,0.201,29.8
"Early, Connelly",813349,BOS,CH,Changeup,-0.2,-1,279,18.3,83,0.272,0.407,0.314,22.7,15.7,13.1,0.288,0.432,0.318,48.5
"Davila, Nick",689546,SEA,SL,Slider,0.9,3,290,65.0,82,0.211,0.282,0.274,16.7,13.4,11.5,0.254,0.36,0.307,24.2
"Alvarado, José",621237,PHI,FC,Cutter,-0.7,-2,331,32.5,82,0.216,0.405,0.305,41.1,42.7,19.8,0.166,0.285,0.241,20.5
"Zeferjahn, Ryan",666171,CHC,FF,4-Seam Fastball,-0.1,0,395,33.7,82,0.182,0.242,0.277,37.5,45.1,24.2,0.167,0.258,0.277,50.0
"Schultz, Noah",702273,CWS,SI,Sinker,0.3,1,297,25.9,82,0.277,0.415,0.37,10.7,9.8,15.1,0.306,0.45,0.39,41.7
"Parker, Mitchell",680730,WSH,SL,Slider,-2.3,-8,331,49.9,82,0.284,0.554,0.403,34.1,20.7,16.8,0.269,0.467,0.342,45.8
"Melton, Troy",675512,DET,SL,Slider,-0.8,-2,276,17.1,82,0.213,0.467,0.32,32.9,32.9,25.5,0.225,0.366,0.292,34.7
"Finnegan, Kyle",640448,DET,FS,Split-Finger,0.0,0,332,32.7,82,0.213,0.333,0.275,31.5,23.2,14.6,0.203,0.309,0.26,35.7
"Martin, Davis",663436,CWS,SL,Slider,-1.2,-3,278,12.9,82,0.25,0.475,0.327,35.9,29.3,20.0,0.246,0.439,0.301,33.9
"Gaddis, Hunter",683769,CLE,FF,4-Seam Fastball,0.8,2,242,28.1,82,0.254,0.408,0.332,21.6,18.3,19.5,0.242,0.404,0.324,42.1
"Weathers, Ryan",677960,NYY,SL,Slider,0.6,2,266,11.7,81,0.234,0.364,0.279,35.0,39.5,26.7,0.197,0.357,0.257,40.0
"Wells, Tyler",669330,TB,FC,Cutter,2.5,8,319,30.3,81,0.169,0.26,0.198,32.3,39.5,28.1,0.153,0.257,0.184,25.0
"Rodriguez, Eduardo",593958,AZ,CU,Curveball,1.4,5,332,12.0,81,0.231,0.333,0.261,21.1,11.1,13.2,0.31,0.461,0.345,43.5
"Woo, Bryan",693433,SEA,SL,Slider,-0.1,0,353,14.7,81,0.247,0.384,0.296,32.8,30.9,20.7,0.249,0.407,0.314,54.0
"Davis, Tyler",699823,CWS,FF,4-Seam Fastball,1.8,5,292,62.1,81,0.167,0.288,0.27,24.4,24.7,22.0,0.203,0.35,0.305,43.8
"Rea, Colin",607067,CHC,SL,Slider,0.6,2,239,10.9,81,0.184,0.395,0.262,29.6,33.3,22.7,0.236,0.447,0.306,48.0
"Littell, Zack",641793,AZ,SI,Sinker,-2.9,-8,286,14.5,81,0.333,0.679,0.43,11.8,7.4,10.0,0.352,0.688,0.449,48.6
"Faucher, Calvin",676534,MIA,FC,Cutter,-0.1,0,350,33.3,80,0.333,0.397,0.399,24.7,10.0,13.1,0.319,0.412,0.395,48.2
"Johnson, Ryan",696270,LAA,SI,Sinker,-4.5,-12,280,19.2,80,0.391,0.734,0.516,2.5,1.3,1.8,0.389,0.739,0.51,50.8
"Ryan, Joe",657746,MIN,ST,Sweeper,0.7,2,316,14.7,80,0.197,0.342,0.268,37.5,38.8,30.1,0.166,0.309,0.218,28.3
"Rodón, Carlos",607074,NYY,SL,Slider,-0.3,-1,307,24.8,80,0.164,0.342,0.249,37.9,42.5,24.6,0.173,0.296,0.237,39.0
"Thielbar, Caleb",573204,CHC,FF,4-Seam Fastball,-0.9,-3,311,39.4,80,0.257,0.514,0.349,23.2,26.3,17.8,0.272,0.596,0.386,42.6
"Woodruff, Brandon",605540,MIL,FF,4-Seam Fastball,2.5,7,281,44.0,80,0.114,0.243,0.221,25.8,33.8,25.7,0.153,0.307,0.249,29.5
"Sousa, Bennett",656986,HOU,SL,Slider,0.3,1,299,70.5,80,0.232,0.29,0.289,38.4,32.5,23.6,0.177,0.255,0.25,25.0
"Nelson, Ryne",669194,AZ,SL,Slider,-2.3,-6,259,20.0,80,0.293,0.533,0.386,26.8,23.8,21.1,0.26,0.459,0.322,43.9
"Rodriguez, Eduardo",593958,AZ,FC,Cutter,-0.2,-1,362,13.1,80,0.299,0.468,0.355,17.8,10.0,16.3,0.294,0.49,0.349,39.1
"Loáisiga, Jonathan",642528,AZ,CH,Changeup,0.3,1,236,27.3,80,0.233,0.356,0.276,31.8,27.5,21.8,0.223,0.325,0.276,37.7
"Clarke, Taylor",664199,AZ,CH,Changeup,0.9,2,268,28.5,80,0.233,0.315,0.251,21.7,17.5,15.2,0.275,0.408,0.32,30.2
"Weathers, Ryan",677960,NYY,ST,Sweeper,0.3,1,458,20.1,79,0.243,0.329,0.292,38.8,38.0,29.1,0.23,0.321,0.284,24.4
"Williams, Devin",642207,NYM,FF,4-Seam Fastball,-0.2,-1,382,52.5,79,0.25,0.359,0.365,30.7,24.1,18.1,0.249,0.323,0.328,41.3
"Scott, Christian",681035,NYM,FC,Cutter,1.8,6,330,18.3,79,0.132,0.206,0.246,26.4,21.5,25.8,0.239,0.361,0.32,25.5
"Lauer, Eric",641778,LAD,CH,Changeup,-1.1,-3,269,14.8,79,0.276,0.382,0.313,14.9,6.3,6.8,0.271,0.42,0.312,38.0
"Leiter, Jack",683004,TEX,CH,Changeup,-1.9,-5,243,17.4,79,0.254,0.423,0.322,30.3,25.3,19.2,0.238,0.43,0.318,36.5
"Eovaldi, Nathan",543135,TEX,FF,4-Seam Fastball,-2.8,-8,275,13.7,79,0.375,0.736,0.489,22.7,26.6,30.9,0.308,0.623,0.421,54.9
"Kittredge, Andrew",552640,BAL,SI,Sinker,0.3,1,262,39.1,79,0.333,0.5,0.4,12.1,3.8,10.7,0.288,0.461,0.342,35.2
"Civale, Aaron",650644,CHC,SI,Sinker,-2.2,-7,293,16.8,79,0.333,0.597,0.425,13.6,19.0,18.5,0.295,0.52,0.376,50.0
"Schultz, Noah",702273,CWS,FF,4-Seam Fastball,-0.5,-1,259,22.6,79,0.191,0.353,0.318,20.8,26.6,18.4,0.237,0.361,0.318,42.6
"De Los Santos, Enyel",660853,HOU,CH,Changeup,2.5,7,277,25.9,79,0.158,0.263,0.214,37.7,27.8,29.3,0.187,0.277,0.216,29.1
"Elder, Bryce",693821,ATL,CH,Changeup,0.5,1,276,12.3,79,0.2,0.267,0.223,30.9,21.5,19.3,0.199,0.297,0.231,25.4
"Taillon, Jameson",592791,TOR,ST,Sweeper,1.8,4,236,16.4,79,0.143,0.273,0.189,33.8,36.7,27.6,0.124,0.243,0.169,33.3
"Peterson, David",656849,CHC,CH,Changeup,-2.5,-8,298,13.4,79,0.333,0.467,0.399,23.1,20.3,20.0,0.266,0.389,0.304,27.1
"Lodolo, Nick",666157,CIN,CU,Curveball,-0.8,-3,397,24.6,79,0.229,0.286,0.28,42.3,44.3,23.6,0.233,0.318,0.29,25.7
"Doval, Camilo",666808,PIT,SL,Slider,-0.7,-2,287,30.0,78,0.211,0.423,0.308,46.2,47.4,29.6,0.16,0.291,0.233,42.9
"Jax, Griffin",643377,TB,ST,Sweeper,0.6,2,384,25.1,78,0.197,0.409,0.282,37.0,28.2,22.4,0.221,0.409,0.32,40.8
"Soriano, George",666277,STL,FF,4-Seam Fastball,0.7,2,313,29.3,78,0.232,0.362,0.301,16.7,10.3,9.9,0.264,0.488,0.359,48.4
"Kelly, Kevin",687330,TB,CH,Changeup,1.8,5,254,27.7,78,0.156,0.208,0.17,31.5,30.8,22.2,0.231,0.305,0.238,49.1
"Quantrill, Cal",615698,TEX,FC,Cutter,-1.6,-5,326,20.5,78,0.347,0.597,0.438,14.1,9.0,11.1,0.33,0.631,0.429,38.5
"Fairbanks, Pete",664126,MIA,FF,4-Seam Fastball,-2.1,-8,363,49.2,78,0.29,0.594,0.41,27.7,30.8,21.8,0.251,0.5,0.36,60.0
"Estrada, Jeremiah",669093,SD,FF,4-Seam Fastball,1.2,4,299,58.4,78,0.2,0.231,0.282,24.5,20.5,22.2,0.248,0.377,0.336,36.0
"Anderson, Grant",681982,MIL,ST,Sweeper,1.0,3,341,37.3,78,0.173,0.293,0.218,40.3,35.9,25.2,0.173,0.239,0.198,25.5
"Thornton, Zac",804267,NYM,FC,Cutter,0.3,1,307,30.5,78,0.294,0.485,0.392,17.1,7.7,11.1,0.299,0.495,0.374,35.9
"Misiorowski, Jacob",694819,MIL,CU,Curveball,2.1,5,247,10.1,78,0.11,0.11,0.149,43.0,50.0,30.2,0.124,0.142,0.155,20.6
"Smith, Dylan",681916,SF,FF,4-Seam Fastball,-0.3,-1,333,56.4,78,0.235,0.412,0.314,24.4,32.1,22.3,0.199,0.406,0.285,61.7
"Imanaga, Shota",684007,CHC,ST,Sweeper,-2.0,-8,383,14.7,78,0.275,0.58,0.398,27.7,23.1,15.3,0.275,0.511,0.374,31.4
"Canning, Griffin",656288,SD,FF,4-Seam Fastball,-0.8,-3,340,24.3,78,0.266,0.516,0.397,20.0,23.1,18.6,0.268,0.575,0.416,56.5
"Lange, Alex",656638,KC,SL,Slider,0.4,1,332,32.3,78,0.236,0.375,0.296,37.6,29.5,17.8,0.232,0.403,0.303,38.8
"Gallen, Zac",668678,AZ,CU,Curveball,-2.2,-7,319,18.7,77,0.366,0.577,0.427,23.8,15.6,9.4,0.308,0.496,0.371,45.8
"Gallen, Zac",668678,AZ,CH,Changeup,1.5,4,298,17.5,77,0.143,0.186,0.209,26.5,18.2,15.9,0.241,0.331,0.279,33.3
"Santana, Dennis",642701,AZ,SL,Slider,-0.9,-3,297,35.1,77,0.265,0.456,0.353,37.2,32.5,20.8,0.197,0.334,0.282,41.9
"Hoffman, Jeff",656546,MIN,FF,4-Seam Fastball,-0.1,0,348,31.1,77,0.227,0.47,0.358,25.6,33.8,21.0,0.201,0.427,0.335,39.5
"Webb, Logan",657277,SF,FC,Cutter,-0.1,0,314,13.1,77,0.301,0.493,0.366,21.0,13.0,20.0,0.266,0.396,0.301,21.9
"Medina, Luis",665622,ATH,SI,Sinker,0.7,2,301,25.6,77,0.302,0.444,0.365,6.9,3.9,8.3,0.318,0.488,0.386,40.6
"Griffin, Foster",656492,CLE,CH,Changeup,0.5,1,303,11.4,77,0.191,0.265,0.29,33.3,18.2,19.4,0.221,0.298,0.276,30.9
"Lynch IV, Daniel",663738,KC,CH,Changeup,1.0,3,262,24.4,77,0.278,0.417,0.316,24.8,13.0,16.4,0.29,0.389,0.311,36.5
"Suarez, José",660761,ATH,CH,Changeup,-1.0,-2,257,24.1,77,0.279,0.412,0.336,36.8,28.6,19.1,0.258,0.31,0.3,31.9
"Hart, Kyle",606996,SD,SI,Sinker,2.5,8,307,30.8,77,0.162,0.176,0.206,14.0,26.0,26.7,0.19,0.232,0.237,20.4
"Burrows, Mike",681347,HOU,SL,Slider,-1.1,-3,258,16.5,77,0.301,0.521,0.369,27.3,19.5,19.0,0.254,0.413,0.305,32.8
"Aldegheri, Sam",691951,LAA,FF,4-Seam Fastball,0.9,3,288,47.2,77,0.215,0.308,0.315,12.1,10.4,9.6,0.272,0.435,0.365,29.3
"Sulser, Cole",642121,TB,CH,Changeup,-0.7,-2,319,38.9,77,0.239,0.352,0.293,35.3,31.2,21.4,0.215,0.344,0.268,31.3
"Fried, Max",608331,NYY,FF,4-Seam Fastball,-1.2,-3,272,18.0,76,0.238,0.46,0.35,19.1,28.9,21.4,0.19,0.326,0.298,32.6
"Richards, Trevor",670950,CWS,CH,Changeup,-0.5,-1,320,28.0,76,0.186,0.286,0.233,42.3,35.5,20.1,0.212,0.286,0.252,37.8
"Kremer, Dean",665152,MIN,FF,4-Seam Fastball,-1.1,-3,325,27.1,76,0.297,0.656,0.418,17.1,13.2,12.2,0.281,0.562,0.39,40.4
"Pearson, Nate",663878,KC,FF,4-Seam Fastball,1.0,3,276,42.5,76,0.222,0.27,0.299,19.0,13.2,14.1,0.253,0.406,0.353,41.5
"Severino, Luis",622663,ATH,SI,Sinker,-0.9,-2,259,23.8,76,0.323,0.508,0.411,15.2,14.5,18.6,0.312,0.517,0.397,44.6
"Miller, Erik",669062,BOS,SL,Slider,2.2,8,363,41.7,76,0.129,0.171,0.176,54.2,59.2,29.2,0.123,0.171,0.172,20.0
"Sewald, Paul",623149,TOR,ST,Sweeper,0.7,2,327,42.0,76,0.183,0.394,0.274,35.8,34.2,26.0,0.175,0.362,0.249,30.4
"Faucher, Calvin",676534,MIA,ST,Sweeper,2.4,6,261,24.8,76,0.162,0.221,0.213,32.5,38.2,25.0,0.17,0.259,0.23,32.5
"Pérez, Eury",691587,MIA,SL,Slider,0.6,2,391,16.6,76,0.176,0.368,0.278,43.6,28.9,19.8,0.194,0.401,0.299,39.1
"Woods Richardson, Simeon",680573,TOR,FS,Split-Finger,-5.0,-14,287,24.7,76,0.323,0.585,0.445,20.2,15.8,10.6,0.296,0.542,0.404,44.4
"Herget, Jimmy",623474,COL,ST,Sweeper,-3.0,-7,240,29.0,76,0.284,0.582,0.376,28.7,28.9,19.1,0.17,0.315,0.238,27.1
"Rocker, Kumar",677958,TEX,FF,4-Seam Fastball,0.1,0,308,13.5,76,0.235,0.426,0.325,22.4,21.1,16.0,0.225,0.467,0.334,30.8
"Prielipp, Connor",687570,MIN,SI,Sinker,-0.4,-1,258,14.2,76,0.366,0.451,0.394,11.5,9.2,14.9,0.304,0.412,0.336,42.2
"Ritchie, JR",702275,ATL,CU,Curveball,0.7,2,280,27.4,76,0.185,0.292,0.268,31.9,36.8,24.6,0.202,0.319,0.291,34.2
"Headrick, Brent",687396,NYY,SL,Slider,0.8,3,361,30.2,76,0.197,0.31,0.249,47.3,38.2,25.2,0.167,0.244,0.198,27.3
"Burrows, Mike",681347,HOU,SI,Sinker,-1.8,-4,212,13.5,76,0.371,0.571,0.441,9.9,5.3,16.0,0.303,0.504,0.372,42.4
"Waguespack, Jacob",621097,DET,FF,4-Seam Fastball,1.8,4,247,44.5,75,0.159,0.302,0.261,19.5,13.3,14.1,0.23,0.365,0.314,32.7
"Junk, Janson",676083,MIA,CH,Changeup,0.2,1,323,18.3,75,0.264,0.306,0.263,23.6,14.7,10.9,0.288,0.375,0.3,50.8
"Hancock, Emerson",676106,SEA,ST,Sweeper,-0.8,-3,349,16.1,75,0.167,0.306,0.223,37.3,42.7,19.6,0.134,0.19,0.163,12.5
"Romano, Jordan",605447,COL,SL,Slider,0.7,2,292,55.0,75,0.203,0.333,0.279,33.3,26.7,20.8,0.238,0.344,0.288,30.0
"Rogers, Trevor",669432,BAL,SI,Sinker,0.3,1,247,10.1,75,0.254,0.352,0.282,13.9,21.3,18.2,0.226,0.349,0.271,34.5
"Bachar, Lake",669199,PIT,SL,Slider,0.5,2,304,23.3,75,0.175,0.429,0.313,39.7,29.3,31.0,0.201,0.378,0.309,28.6
"Anderson, Drew",623454,DET,CU,Curveball,-0.5,-2,360,22.3,75,0.25,0.426,0.327,35.1,33.3,23.8,0.205,0.304,0.263,46.5
"Freeland, Kyle",607536,COL,ST,Sweeper,1.9,4,213,10.6,75,0.157,0.286,0.222,32.0,32.0,26.1,0.188,0.354,0.261,25.5
"Early, Connelly",813349,BOS,SI,Sinker,0.6,2,304,19.9,75,0.286,0.349,0.345,12.7,14.7,24.4,0.292,0.396,0.364,38.5
"Weissert, Greg",669711,BOS,FF,4-Seam Fastball,0.2,1,263,28.7,75,0.217,0.377,0.289,23.7,26.7,18.2,0.199,0.32,0.26,32.7
"De Los Santos, Enyel",660853,HOU,SL,Slider,-0.3,-1,327,30.5,75,0.227,0.409,0.328,33.3,22.7,18.3,0.196,0.307,0.268,32.0
"Ginn, J.T.",669372,ATH,FC,Cutter,-0.4,-1,355,16.2,75,0.246,0.508,0.369,21.4,5.3,12.9,0.327,0.567,0.426,37.3
"Blubaugh, AJ",805123,HOU,ST,Sweeper,1.8,6,342,22.5,75,0.221,0.338,0.265,32.3,24.0,16.8,0.188,0.32,0.272,26.9
"Junk, Janson",676083,MIA,ST,Sweeper,-1.6,-4,254,14.4,75,0.26,0.507,0.325,14.1,12.0,10.8,0.236,0.465,0.306,30.8
"Canning, Griffin",656288,SD,SL,Slider,-0.3,-1,329,23.5,75,0.279,0.382,0.317,38.6,37.3,28.9,0.223,0.324,0.272,51.2
"Lovelady, Richard",663992,WSH,ST,Sweeper,0.0,0,231,42.9,75,0.2,0.369,0.308,25.2,21.3,19.3,0.224,0.365,0.301,27.5
"Houser, Adrian",605288,SF,CH,Changeup,-0.2,-1,275,15.9,75,0.2,0.343,0.287,36.5,30.7,22.8,0.199,0.332,0.257,36.2
"Irvin, Jake",663623,WSH,SI,Sinker,-1.7,-5,316,19.0,75,0.359,0.703,0.513,12.1,9.3,11.9,0.34,0.686,0.466,50.0
"Prielipp, Connor",687570,MIN,CU,Curveball,-0.5,-2,325,17.8,75,0.214,0.314,0.263,39.2,50.7,22.8,0.13,0.194,0.168,24.2
"Ryan, Joe",657746,MIN,CU,Curveball,0.9,2,251,11.6,75,0.167,0.236,0.217,29.0,42.7,21.1,0.144,0.212,0.186,27.5
"Kelly, Merrill",518876,AZ,SL,Slider,-0.7,-2,247,10.1,74,0.271,0.414,0.32,34.6,20.3,15.3,0.261,0.429,0.309,32.1
"Halvorsen, Seth",678020,LAD,FF,4-Seam Fastball,-2.9,-8,289,62.3,74,0.323,0.597,0.452,11.9,8.1,10.7,0.351,0.55,0.438,42.9
"Wells, Tyler",669330,TB,CH,Changeup,2.3,5,235,22.3,74,0.164,0.284,0.239,33.8,23.0,20.7,0.187,0.299,0.254,18.0
"Parker, Mitchell",680730,WSH,FF,4-Seam Fastball,-0.6,-1,225,33.9,74,0.302,0.413,0.372,17.8,16.2,21.1,0.302,0.497,0.387,41.5
"Nunez, Anthony",689296,BAL,ST,Sweeper,2.1,6,270,30.1,74,0.123,0.154,0.207,46.5,40.5,28.3,0.151,0.222,0.217,27.8
"Blackburn, Paul",621112,NYY,CH,Changeup,4.4,11,244,21.1,74,0.099,0.169,0.138,31.6,23.0,23.6,0.198,0.274,0.223,27.8
"Johnson, Ryan",696270,LAA,ST,Sweeper,-0.7,-2,309,21.2,74,0.258,0.515,0.362,30.6,17.6,14.9,0.201,0.373,0.286,33.3
"Leahy, Kyle",681517,STL,ST,Sweeper,-0.5,-2,297,13.6,74,0.296,0.451,0.336,25.7,28.4,18.8,0.26,0.427,0.311,40.0
"Dion, Will",702021,WSH,FF,4-Seam Fastball,1.2,3,260,41.9,74,0.203,0.42,0.303,29.3,35.1,28.9,0.173,0.339,0.249,46.5
"Warren, Austin",681810,NYM,ST,Sweeper,0.6,2,377,45.9,73,0.262,0.369,0.325,24.1,16.4,15.0,0.275,0.426,0.344,34.0
"Holderman, Colin",670059,CLE,ST,Sweeper,1.6,5,290,33.7,73,0.115,0.148,0.211,44.9,38.4,26.4,0.116,0.18,0.221,39.4
"Morejon, Adrian",670970,SD,CH,Changeup,2.2,6,286,23.2,73,0.169,0.197,0.189,54.7,50.7,29.6,0.122,0.145,0.133,29.4
"Senga, Kodai",673540,NYM,FO,Forkball,0.8,2,264,25.3,73,0.098,0.131,0.199,47.4,50.7,26.8,0.11,0.141,0.207,33.3
"Hoppe, Alex",695380,BAL,FF,4-Seam Fastball,-0.2,-1,269,39.1,73,0.217,0.35,0.331,18.0,21.9,20.5,0.242,0.35,0.328,35.6
"Cruz, Fernando",518585,NYY,FF,4-Seam Fastball,-0.6,-2,301,31.9,73,0.311,0.541,0.408,13.4,6.8,13.5,0.288,0.522,0.392,33.3
"Basso, Brady",669620,ATH,FF,4-Seam Fastball,0.9,2,253,44.2,73,0.265,0.412,0.319,18.7,15.1,14.9,0.26,0.358,0.297,33.3
"Kelly, Merrill",518876,AZ,SI,Sinker,-0.9,-2,240,9.8,72,0.297,0.469,0.351,7.5,9.7,13.5,0.323,0.513,0.383,42.4
"Cleavinger, Garrett",664076,TB,SL,Slider,1.0,3,323,44.0,72,0.2,0.354,0.281,34.5,36.1,30.6,0.197,0.302,0.261,35.9
"Kochanowicz, Jack",686799,LAA,CH,Changeup,-1.8,-5,257,23.2,72,0.317,0.429,0.397,31.1,22.2,21.1,0.272,0.357,0.327,27.7
"Feltner, Ryan",663372,COL,SI,Sinker,0.9,2,267,14.3,72,0.273,0.379,0.333,14.3,8.3,10.7,0.255,0.346,0.296,37.7
"Roupp, Landen",694738,SF,FC,Cutter,0.1,0,366,13.9,72,0.262,0.385,0.333,27.8,22.2,21.9,0.237,0.321,0.287,28.6
"McDonald, Trevor",686790,SF,SL,Slider,0.2,1,295,25.9,72,0.15,0.3,0.274,38.7,30.6,21.4,0.207,0.311,0.3,34.2
"Pfaadt, Brandon",694297,AZ,CH,Changeup,-0.3,-1,286,16.2,72,0.279,0.485,0.337,22.8,18.1,15.3,0.284,0.451,0.329,30.4
"Leiter, Jack",683004,TEX,SL,Slider,-0.3,-1,255,18.3,72,0.222,0.444,0.346,33.1,29.2,25.3,0.259,0.463,0.356,48.8
